ad_archive_id,page_id,page_name,ad_creation_time,ad_delivery_start_time,ad_delivery_stop_time,byline,ad_creative_bodies,ad_creative_link_titles,ad_creative_link_captions,ad_creative_link_descriptions,impressions,spend,currency,demographic_distribution,delivery_by_region,publisher_platforms,estimated_audience_size,languages
430182085904346,131066326987,"SP Kanton Zürich",2023-01-06,2023-01-06,2023-01-20,"SP Kanton Zürich","Im Kanton Zürich herrscht Pflegenotstand. Unterzeichne jetzt unseren 5-Punkte-Plan für die Pflege und ergreife mit uns Partei für die Pflegenden.,Im Kanton Zürich herrscht Pflegenotstand. Unterzeichne jetzt unseren 5-Punkte-Plan für die Pflege und ergreife mit uns Partei für die Pflegenden.","Unterschreibe 5-Punkte-Plan für die Pflege,Unterschreibe 5-Punkte-Plan für die Pflege",wahlen-kanton-zuerich.ch,,"lower_bound: 10000, upper_bound: 14999","lower_bound: 200, upper_bound: 299",CHF,"{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.002366},{""age"":""45-54"",""gender"":""female"",""percentage"":0.089757},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.004226},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.001014},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.003212},{""age"":""55-64"",""gender"":""female"",""percentage"":0.056964},{""age"":""35-44"",""gender"":""female"",""percentage"":0.145368},{""age"":""18-24"",""gender"":""male"",""percentage"":0.028905},{""age"":""35-44"",""gender"":""male"",""percentage"":0.111224},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.001014},{""age"":""25-34"",""gender"":""male"",""percentage"":0.137086},{""age"":""45-54"",""gender"":""male"",""percentage"":0.07336},{""age"":""65+"",""gender"":""female"",""percentage"":0.039892},{""age"":""25-34"",""gender"":""female"",""percentage"":0.18712},{""age"":""18-24"",""gender"":""female"",""percentage"":0.033638},{""age"":""55-64"",""gender"":""male"",""percentage"":0.045808},{""age"":""65+"",""gender"":""male"",""percentage"":0.037018},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.002028}","{""region"":""Z\u00fcrich"",""percentage"":1}","facebook,instagram","lower_bound: 50001, upper_bound: 100000",de
1126022671406720,131066326987,"SP Kanton Zürich",2023-01-06,2023-01-06,2023-01-20,"SP Kanton Zürich","Im Kanton Zürich herrscht Pflegenotstand. Unterzeichne jetzt unseren 5-Punkte-Plan für die Pflege und ergreife mit uns Partei für die Pflegenden.,Im Kanton Zürich herrscht Pflegenotstand. Unterzeichne jetzt unseren 5-Punkte-Plan für die Pflege und ergreife mit uns Partei für die Pflegenden.","Unterschreibe 5-Punkte-Plan für die Pflege,Unterschreibe 5-Punkte-Plan für die Pflege",wahlen-kanton-zuerich.ch,,"lower_bound: 10000, upper_bound: 14999","lower_bound: 100, upper_bound: 199",CHF,"{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.000381},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.000381},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.002473},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.002093},{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.001903},{""age"":""55-64"",""gender"":""female"",""percentage"":0.061073},{""age"":""65+"",""gender"":""male"",""percentage"":0.053082},{""age"":""35-44"",""gender"":""female"",""percentage"":0.122717},{""age"":""45-54"",""gender"":""male"",""percentage"":0.099886},{""age"":""18-24"",""gender"":""female"",""percentage"":0.023402},{""age"":""45-54"",""gender"":""female"",""percentage"":0.096842},{""age"":""25-34"",""gender"":""female"",""percentage"":0.145358},{""age"":""18-24"",""gender"":""male"",""percentage"":0.023402},{""age"":""65+"",""gender"":""female"",""percentage"":0.045662},{""age"":""25-34"",""gender"":""male"",""percentage"":0.13242},{""age"":""35-44"",""gender"":""male"",""percentage"":0.123478},{""age"":""55-64"",""gender"":""male"",""percentage"":0.063546},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.001903}","{""region"":""Z\u00fcrich"",""percentage"":1}","facebook,instagram","lower_bound: 50001, upper_bound: 100000",de
690387976062503,131066326987,"SP Kanton Zürich",2023-01-04,2023-01-04,2023-01-20,"SP Kanton Zürich","Im Kanton Zürich herrscht Pflegenotstand. Unterzeichne jetzt unseren 5-Punkte-Plan für die Pflege und ergreife mit uns Partei für die Pflegenden.,Im Kanton Zürich herrscht Pflegenotstand. Unterzeichne jetzt unseren 5-Punkte-Plan für die Pflege und ergreife mit uns Partei für die Pflegenden.","Unterschreibe 5-Punkte-Plan für die Pflege,Unterschreibe 5-Punkte-Plan für die Pflege",wahlen-kanton-zuerich.ch,,"lower_bound: 20000, upper_bound: 24999","lower_bound: 200, upper_bound: 299",CHF,"{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.000459},{""age"":""65+"",""gender"":""male"",""percentage"":0.034116},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.000459},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.000367},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.001284},{""age"":""25-34"",""gender"":""male"",""percentage"":0.073368},{""age"":""18-24"",""gender"":""female"",""percentage"":0.051082},{""age"":""65+"",""gender"":""female"",""percentage"":0.0542},{""age"":""55-64"",""gender"":""male"",""percentage"":0.050257},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.00055},{""age"":""35-44"",""gender"":""female"",""percentage"":0.170304},{""age"":""45-54"",""gender"":""female"",""percentage"":0.150312},{""age"":""55-64"",""gender"":""female"",""percentage"":0.094094},{""age"":""35-44"",""gender"":""male"",""percentage"":0.080796},{""age"":""25-34"",""gender"":""female"",""percentage"":0.148111},{""age"":""45-54"",""gender"":""male"",""percentage"":0.066123},{""age"":""18-24"",""gender"":""male"",""percentage"":0.023111},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.001009}","{""region"":""Z\u00fcrich"",""percentage"":1}","facebook,instagram","lower_bound: 100001, upper_bound: 500000",de
1885325561801146,131066326987,"SP Kanton Zürich",2023-01-04,2023-01-04,2023-01-22,"SP Kanton Zürich","Im Kanton Zürich herrscht Pflegenotstand. Unterzeichne jetzt unseren 5-Punkte-Plan für die Pflege und ergreife mit uns Partei für die Pflegenden.,Im Kanton Zürich herrscht Pflegenotstand. Unterzeichne jetzt unseren 5-Punkte-Plan für die Pflege und ergreife mit uns Partei für die Pflegenden.","Unterschreibe 5-Punkte-Plan für die Pflege,Unterschreibe 5-Punkte-Plan für die Pflege",wahlen-kanton-zuerich.ch,,"lower_bound: 25000, upper_bound: 29999","lower_bound: 300, upper_bound: 399",CHF,"{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.000715},{""age"":""55-64"",""gender"":""male"",""percentage"":0.034458},{""age"":""65+"",""gender"":""female"",""percentage"":0.044383},{""age"":""35-44"",""gender"":""male"",""percentage"":0.071536},{""age"":""55-64"",""gender"":""female"",""percentage"":0.092259},{""age"":""18-24"",""gender"":""female"",""percentage"":0.055816},{""age"":""45-54"",""gender"":""female"",""percentage"":0.157443},{""age"":""35-44"",""gender"":""female"",""percentage"":0.205478},{""age"":""25-34"",""gender"":""female"",""percentage"":0.170544},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.000318},{""age"":""18-24"",""gender"":""male"",""percentage"":0.019532},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.00127},{""age"":""25-34"",""gender"":""male"",""percentage"":0.067011},{""age"":""45-54"",""gender"":""male"",""percentage"":0.054148},{""age"":""65+"",""gender"":""male"",""percentage"":0.021913},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.000794},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.000238},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.002144}","{""region"":""Z\u00fcrich"",""percentage"":1}","facebook,instagram","lower_bound: 100001, upper_bound: 500000",de
866240107842129,131066326987,"SP Kanton Zürich",2022-12-12,2022-12-12,2022-12-26,"SP Kanton Zürich","Jetzt an der Umfrage zur Kinderbetreuung im Bezirk Meilen teilnehmen!","Jetzt bei der Umfrage mitmachen!",umfrage-bezirkmeilen.ch,"Sagen Sie uns Ihre Meinung, wie die SP die Kinderbetreuung im Bezirk Meilen verbessern soll.","lower_bound: 25000, upper_bound: 29999","lower_bound: 300, upper_bound: 399",CHF,"{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.000972},{""age"":""45-54"",""gender"":""male"",""percentage"":0.063193},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.001361},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.000389},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.00243},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.003694},{""age"":""35-44"",""gender"":""male"",""percentage"":0.086817},{""age"":""35-44"",""gender"":""female"",""percentage"":0.194536},{""age"":""65+"",""gender"":""male"",""percentage"":0.042193},{""age"":""25-34"",""gender"":""male"",""percentage"":0.053568},{""age"":""55-64"",""gender"":""male"",""percentage"":0.054929},{""age"":""45-54"",""gender"":""female"",""percentage"":0.135135},{""age"":""18-24"",""gender"":""male"",""percentage"":0.029069},{""age"":""55-64"",""gender"":""female"",""percentage"":0.096053},{""age"":""25-34"",""gender"":""female"",""percentage"":0.116275},{""age"":""65+"",""gender"":""female"",""percentage"":0.063095},{""age"":""18-24"",""gender"":""female"",""percentage"":0.055318},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.000972}","{""region"":""Thurgau"",""percentage"":9.7e-5},{""region"":""Z\u00fcrich"",""percentage"":0.999903}","facebook,instagram","lower_bound: 10001, upper_bound: 50000",de
1248291309419104,131066326987,"SP Kanton Zürich",2022-12-12,2022-12-12,2022-12-26,"SP Kanton Zürich","Jetzt an der Umfrage zur Kinderbetreuung im Bezirk Meilen teilnehmen!","Jetzt bei der Umfrage mitmachen!",umfrage-bezirkmeilen.ch,"Sagen Sie uns Ihre Meinung, wie die SP die Kinderbetreuung im Bezirk Meilen verbessern soll.","lower_bound: 6000, upper_bound: 6999","lower_bound: 0, upper_bound: 99",CHF,"{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.000305},{""age"":""65+"",""gender"":""male"",""percentage"":0.085671},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.00122},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.002439},{""age"":""25-34"",""gender"":""female"",""percentage"":0.082317},{""age"":""55-64"",""gender"":""female"",""percentage"":0.107927},{""age"":""25-34"",""gender"":""male"",""percentage"":0.081402},{""age"":""45-54"",""gender"":""male"",""percentage"":0.079573},{""age"":""35-44"",""gender"":""male"",""percentage"":0.096341},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.001829},{""age"":""65+"",""gender"":""female"",""percentage"":0.096341},{""age"":""55-64"",""gender"":""male"",""percentage"":0.094207},{""age"":""45-54"",""gender"":""female"",""percentage"":0.110671},{""age"":""35-44"",""gender"":""female"",""percentage"":0.118902},{""age"":""18-24"",""gender"":""male"",""percentage"":0.016768},{""age"":""18-24"",""gender"":""female"",""percentage"":0.019512},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.00061},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.003963}","{""region"":""Z\u00fcrich"",""percentage"":1}","facebook,instagram","lower_bound: 10001, upper_bound: 50000",de
1525483857918067,131066326987,"SP Kanton Zürich",2022-12-12,2022-12-12,2022-12-26,"SP Kanton Zürich","Jetzt an der Umfrage zur Kinderbetreuung im Bezirk Meilen teilnehmen!","Jetzt bei der Umfrage mitmachen!",umfrage-bezirkmeilen.ch,"Sagen Sie uns Ihre Meinung, wie die SP die Kinderbetreuung im Bezirk Meilen verbessern soll.","lower_bound: 20000, upper_bound: 24999","lower_bound: 200, upper_bound: 299",CHF,"{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.000526},{""age"":""45-54"",""gender"":""female"",""percentage"":0.110866},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.003787},{""age"":""55-64"",""gender"":""female"",""percentage"":0.083938},{""age"":""35-44"",""gender"":""female"",""percentage"":0.159461},{""age"":""35-44"",""gender"":""male"",""percentage"":0.105186},{""age"":""25-34"",""gender"":""female"",""percentage"":0.112128},{""age"":""25-34"",""gender"":""male"",""percentage"":0.08478},{""age"":""45-54"",""gender"":""male"",""percentage"":0.087094},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.001157},{""age"":""18-24"",""gender"":""female"",""percentage"":0.044704},{""age"":""55-64"",""gender"":""male"",""percentage"":0.072157},{""age"":""65+"",""gender"":""male"",""percentage"":0.045756},{""age"":""65+"",""gender"":""female"",""percentage"":0.053539},{""age"":""18-24"",""gender"":""male"",""percentage"":0.030819},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.001367},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.002314},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.000421}","{""region"":""Z\u00fcrich"",""percentage"":1}","facebook,instagram","lower_bound: 10001, upper_bound: 50000",de
471853781744799,131066326987,"SP Kanton Zürich",2022-12-01,2022-12-01,2022-12-03,"SP Kanton Zürich","An einem Podium diskutieren Politiker:innen und Fachpersonen über den Lehrpersonenmangel im Kanton Zürich.  Jetzt gratis anmelden.","Lehrpersonenmangel: Zuhören und Handeln","Lehrpersonenmangel: Zuhören und Handeln","Im Kanton Zürich herrscht Lehrpersonenmangel. Und dieser hat seine Ursachen nicht nur in der demografischen Entwicklung des Kantons Zürich. Unsere Umfrage bei 2700 Lehrpersonen zeigt, dass deutlich mehr Massnahmen notwendig sind, als die Bildungsdirektion bisher ergriffen hat, um dem Lehrpersonenmangel grundsätzlich und langfristig entgegenzutreten. Nach einer Präsentation der Ergebnisse der Umfrage und einem Input zum Stand der kantonsrätlichen Tätigkeit im Bereich Lehrpersonenmangel liegt der Fokus der Veranstaltung auf einem Expert:innen-Podium zu folgenden Schwerpunkten: 

• Lehrpersonen ohne Lehrdiplom – Notmassnahme oder Dauerlösung?
• Ist der Lehrberuf noch attraktiv genug?
• Passen Ausbildung und Praxis zusammen? 
• Was kann/muss die Politik?  

Selbstverständlich ist auch Zeit für Fragen und Beiträge aus dem Plenum vorgesehen. Und abschliessend soll im Rahmen eines Apéros auch noch Gelegenheit für Austausch und Vernetzung in kleineren Runden bestehen.

Referent:innen/ Podiumsteilnehmer:innen:
• Lena Aerni, Vizepräsidentin ZLV
• Sophie Blaser, Präsidentin VPOD Lehrberufe
• Felix Fürer, Schulleiter und Kantonsratskandidat
• Carmen Marty Fässler, Primarlehrerin und Kantonsrätin
• Priska Seiler Graf, Regierungsratskandidatin

Moderation:
•Jean-Daniel Strub, Kantonsratskandidat

Der Anlass ist kostenlos

Anmeldung: https://spzuerich.typeform.com/to/z6f6QCSr","lower_bound: 2000, upper_bound: 2999","lower_bound: 0, upper_bound: 99",CHF,"{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.000606},{""age"":""55-64"",""gender"":""female"",""percentage"":0.085506},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.000606},{""age"":""25-34"",""gender"":""male"",""percentage"":0.048514},{""age"":""35-44"",""gender"":""male"",""percentage"":0.068526},{""age"":""35-44"",""gender"":""female"",""percentage"":0.278351},{""age"":""65+"",""gender"":""female"",""percentage"":0.063675},{""age"":""45-54"",""gender"":""female"",""percentage"":0.202547},{""age"":""45-54"",""gender"":""male"",""percentage"":0.047301},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.003032},{""age"":""18-24"",""gender"":""female"",""percentage"":0.003639},{""age"":""55-64"",""gender"":""male"",""percentage"":0.037599},{""age"":""65+"",""gender"":""male"",""percentage"":0.033354},{""age"":""25-34"",""gender"":""female"",""percentage"":0.115828},{""age"":""18-24"",""gender"":""male"",""percentage"":0.002426},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.007884},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.000606}","{""region"":""Z\u00fcrich"",""percentage"":1}",facebook,"lower_bound: 50001, upper_bound: 100000",de
454431846880586,131066326987,"SP Kanton Zürich",2022-11-28,2022-11-28,2023-02-05,"SP Kanton Zürich","Unterschreibe jetzt die neue Initiative für mehr bezahlbare Wohnungen im Kanton Zürich 🖊 ⬇,Unterschreibe jetzt die neue Initiative für mehr bezahlbare Wohnungen im Kanton Zürich 🖊 ⬇,Unterschreibe jetzt die neue Initiative für mehr bezahlbare Wohnungen im Kanton Zürich 🖊 ⬇,Unterschreibe jetzt die neue Initiative für mehr bezahlbare Wohnungen im Kanton Zürich 🖊 ⬇,Unterschreibe jetzt die neue Initiative für mehr bezahlbare Wohnungen im Kanton Zürich 🖊 ⬇,Unterschreibe jetzt die neue Initiative für mehr bezahlbare Wohnungen im Kanton Zürich 🖊 ⬇","Initiative für bezahlbare Wohnungen unterschreiben,Initiative für bezahlbare Wohnungen unterschreiben,Initiative für bezahlbare Wohnungen unterschreiben,Initiative für bezahlbare Wohnungen unterschreiben,Initiative für bezahlbare Wohnungen unterschreiben,Initiative für bezahlbare Wohnungen unterschreiben",mietexplosion-stoppen.ch,,"lower_bound: 40000, upper_bound: 44999","lower_bound: 400, upper_bound: 499",CHF,"{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.000567},{""age"":""35-44"",""gender"":""male"",""percentage"":0.06644},{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.002529},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.001177},{""age"":""65+"",""gender"":""male"",""percentage"":0.014735},{""age"":""65+"",""gender"":""female"",""percentage"":0.022059},{""age"":""25-34"",""gender"":""female"",""percentage"":0.226829},{""age"":""35-44"",""gender"":""female"",""percentage"":0.125381},{""age"":""45-54"",""gender"":""female"",""percentage"":0.067922},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.001482},{""age"":""55-64"",""gender"":""male"",""percentage"":0.023629},{""age"":""18-24"",""gender"":""female"",""percentage"":0.169282},{""age"":""18-24"",""gender"":""male"",""percentage"":0.090636},{""age"":""45-54"",""gender"":""male"",""percentage"":0.03928},{""age"":""55-64"",""gender"":""female"",""percentage"":0.042244},{""age"":""25-34"",""gender"":""male"",""percentage"":0.10293},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.002267},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.00061}","{""region"":""Z\u00fcrich"",""percentage"":1}","facebook,instagram","lower_bound: 500001, upper_bound: 1000000",de
1178488106360315,131066326987,"SP Kanton Zürich",2022-11-24,2022-11-24,2022-12-14,"SP Kanton Zürich","Wir wollen im ganzen Kanton Zürich sichtbar machen, dass es mehr bezahlbare Wohnungen braucht. Bestelle jetzt kostenlos deine Fahne!","Jetzt Fahne bestellen",mietexplosion-stoppen.ch,"Mehr bezahlbare Wohnungen","lower_bound: 5000, upper_bound: 5999","lower_bound: 100, upper_bound: 199",CHF,"{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.004868},{""age"":""25-34"",""gender"":""female"",""percentage"":0.157395},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.000927},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.00255},{""age"":""55-64"",""gender"":""female"",""percentage"":0.063051},{""age"":""45-54"",""gender"":""female"",""percentage"":0.087854},{""age"":""65+"",""gender"":""female"",""percentage"":0.038248},{""age"":""35-44"",""gender"":""female"",""percentage"":0.141168},{""age"":""18-24"",""gender"":""male"",""percentage"":0.077654},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.003013},{""age"":""18-24"",""gender"":""female"",""percentage"":0.113352},{""age"":""65+"",""gender"":""male"",""percentage"":0.038711},{""age"":""45-54"",""gender"":""male"",""percentage"":0.06421},{""age"":""35-44"",""gender"":""male"",""percentage"":0.071859},{""age"":""25-34"",""gender"":""male"",""percentage"":0.079045},{""age"":""55-64"",""gender"":""male"",""percentage"":0.053547},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.00255}","{""region"":""Aargau"",""percentage"":0.000701},{""region"":""Canton of St. Gallen"",""percentage"":0.000234},{""region"":""Schaffhausen"",""percentage"":0.000234},{""region"":""Z\u00fcrich"",""percentage"":0.998832}","facebook,instagram","lower_bound: 500001, upper_bound: 1000000",de
476405567714855,131066326987,"SP Kanton Zürich",2022-11-24,2022-11-24,2022-12-20,"SP Kanton Zürich","Unterschreibe jetzt die neue Initiative für mehr bezahlbare Wohnungen im Kanton Zürich 🖊 ⬇,Unterschreibe jetzt die neue Initiative für mehr bezahlbare Wohnungen im Kanton Zürich 🖊 ⬇,Unterschreibe jetzt die neue Initiative für mehr bezahlbare Wohnungen im Kanton Zürich 🖊 ⬇,Unterschreibe jetzt die neue Initiative für mehr bezahlbare Wohnungen im Kanton Zürich 🖊 ⬇,Unterschreibe jetzt die neue Initiative für mehr bezahlbare Wohnungen im Kanton Zürich 🖊 ⬇,Unterschreibe jetzt die neue Initiative für mehr bezahlbare Wohnungen im Kanton Zürich 🖊 ⬇","Initiative für bezahlbare Wohnungen unterschreiben,Initiative für bezahlbare Wohnungen unterschreiben,Initiative für bezahlbare Wohnungen unterschreiben,Initiative für bezahlbare Wohnungen unterschreiben,Initiative für bezahlbare Wohnungen unterschreiben,Initiative für bezahlbare Wohnungen unterschreiben",mietexplosion-stoppen.ch,,"lower_bound: 40000, upper_bound: 44999","lower_bound: 500, upper_bound: 599",CHF,"{""age"":""55-64"",""gender"":""male"",""percentage"":0.007226},{""age"":""45-54"",""gender"":""female"",""percentage"":0.043015},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.000339},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.000527},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.001091},{""age"":""65+"",""gender"":""male"",""percentage"":0.004554},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.002333},{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.003048},{""age"":""18-24"",""gender"":""male"",""percentage"":0.107256},{""age"":""45-54"",""gender"":""male"",""percentage"":0.016596},{""age"":""35-44"",""gender"":""male"",""percentage"":0.035752},{""age"":""25-34"",""gender"":""female"",""percentage"":0.286542},{""age"":""18-24"",""gender"":""female"",""percentage"":0.256774},{""age"":""25-34"",""gender"":""male"",""percentage"":0.10417},{""age"":""35-44"",""gender"":""female"",""percentage"":0.099014},{""age"":""55-64"",""gender"":""female"",""percentage"":0.022091},{""age"":""65+"",""gender"":""female"",""percentage"":0.009446},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.000226}","{""region"":""Z\u00fcrich"",""percentage"":1}","facebook,instagram","lower_bound: 500001, upper_bound: 1000000",de
609024680977931,131066326987,"SP Kanton Zürich",2022-11-23,2022-11-23,2022-11-24,"SP Kanton Zürich","Wir wollen im ganzen Kanton Zürich sichtbar machen, dass es mehr bezahlbare Wohnungen braucht. Bestelle jetzt kostenlos deine Fahne!","Jetzt Fahne bestellen",mietexplosion-stoppen.ch,"Mehr bezahlbare Wohnungen","lower_bound: 0, upper_bound: 999","lower_bound: 0, upper_bound: 99",CHF,"{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.005556},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.002778},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.002778},{""age"":""18-24"",""gender"":""male"",""percentage"":0.080556},{""age"":""25-34"",""gender"":""female"",""percentage"":0.127778},{""age"":""55-64"",""gender"":""male"",""percentage"":0.055556},{""age"":""25-34"",""gender"":""male"",""percentage"":0.063889},{""age"":""45-54"",""gender"":""female"",""percentage"":0.105556},{""age"":""45-54"",""gender"":""male"",""percentage"":0.077778},{""age"":""35-44"",""gender"":""female"",""percentage"":0.1},{""age"":""55-64"",""gender"":""female"",""percentage"":0.075},{""age"":""18-24"",""gender"":""female"",""percentage"":0.136111},{""age"":""35-44"",""gender"":""male"",""percentage"":0.080556},{""age"":""65+"",""gender"":""female"",""percentage"":0.044444},{""age"":""65+"",""gender"":""male"",""percentage"":0.041667}","{""region"":""Z\u00fcrich"",""percentage"":1}","facebook,instagram","lower_bound: 500001, upper_bound: 1000000",de
896566781503405,131066326987,"SP Kanton Zürich",2022-11-23,2022-11-23,2022-11-28,"SP Kanton Zürich","Wir wollen im ganzen Kanton Zürich sichtbar machen, dass es mehr bezahlbare Wohnungen braucht. Bestelle jetzt kostenlos deine Fahne!","Jetzt Fahne bestellen",mietexplosion-stoppen.ch,"Mehr bezahlbare Wohnungen","lower_bound: 3000, upper_bound: 3999","lower_bound: 0, upper_bound: 99",CHF,"{""age"":""65+"",""gender"":""unknown"",""percentage"":0.000478},{""age"":""25-34"",""gender"":""male"",""percentage"":0.077512},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.002392},{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.006699},{""age"":""45-54"",""gender"":""male"",""percentage"":0.049282},{""age"":""65+"",""gender"":""female"",""percentage"":0.033014},{""age"":""45-54"",""gender"":""female"",""percentage"":0.066986},{""age"":""65+"",""gender"":""male"",""percentage"":0.039713},{""age"":""35-44"",""gender"":""male"",""percentage"":0.052632},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.003828},{""age"":""25-34"",""gender"":""female"",""percentage"":0.198086},{""age"":""35-44"",""gender"":""female"",""percentage"":0.100957},{""age"":""18-24"",""gender"":""female"",""percentage"":0.203349},{""age"":""18-24"",""gender"":""male"",""percentage"":0.078469},{""age"":""55-64"",""gender"":""male"",""percentage"":0.04067},{""age"":""55-64"",""gender"":""female"",""percentage"":0.042584},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.000478},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.002871}","{""region"":""Z\u00fcrich"",""percentage"":1}","facebook,instagram","lower_bound: 500001, upper_bound: 1000000",de
